Unnamed: 0,id_x,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,Emotion_Category
8836,10376,Men,Apparel,Topwear,Tshirts,Blue,Rainy,2011.0,Casual,United Colors of Benetton Men Printed Blue Tshirts,Contentment
8837,40406,Women,Apparel,Topwear,Tops,Black,Sunny,2012.0,Casual,Tonga Women Black & Grey Top,Anger
8840,5381,Women,Footwear,Shoes,Sports Shoes,Purple,Rainy,2011.0,Sports,Quechua Arpenaz 200 L,Sadness
8842,15604,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Sports,Nike Men Bsktbll Black T-Shirts,Anger
8843,21431,Women,Apparel,Bottomwear,Shorts,White,Rainy,2012.0,Casual,Roxy Women White Shorts,Joy
8844,4253,Men,Apparel,Topwear,Tshirts,Brown,Sunny,2011.0,Casual,Probase Men's Crack Print Ghost Buster Brown T-shirt,Sadness
8845,36486,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Spinn Men Newport Black Shoes,Anger
8847,17537,Men,Apparel,Topwear,Shirts,Yellow,Rainy,2011.0,Formal,Mark Taylor Men Yellow & Blue Striped Shirt,Joy
8850,6160,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,Lee Men's Striper Black White T-shirt,Anger
8851,47247,Men,Footwear,Shoes,Casual Shoes,Blue,Sunny,2013.0,Casual,Playboy Men Blue Canvas Shoes,Contentment
8852,46395,Men,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Casual,ADIDAS Men Blue & White Check Shirt,Contentment
8853,12879,Men,Footwear,Shoes,Formal Shoes,Black,Sunny,2012.0,Formal,Provogue Men Formal Black Formal Shoes,Anger
8854,35667,Men,Footwear,Flip Flops,Flip Flops,Brown,Sunny,2013.0,Casual,U.S. Polo Assn. Men Brown Flip Flops,Sadness
8855,29238,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2013.0,Sports,ADIDAS Men 22YDS Trainer White Sports Shoes,Joy
8857,30315,Men,Apparel,Topwear,Tshirts,Red,Sunny,2012.0,Casual,Myntra Men Red T-shirt,Joy
8858,9128,Men,Footwear,Shoes,Sports Shoes,Silver,Rainy,2011.0,Sports,Puma Men Bolt Faas 400 Silver Sports Shoes,Neutral
8859,13197,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,Puma Men Axis White Sports Shoes,Joy
8861,12045,Men,Apparel,Topwear,Shirts,Black,Rainy,2011.0,Casual,Spykar Men Solid Black Shirts,Anger
8862,3412,Men,Apparel,Topwear,Tshirts,Yellow,Sunny,2011.0,Casual,Myntra Mens Hard work never killed anyone T-shirt,Joy
8863,59973,Women,Apparel,Dress,Dresses,Navy Blue,Rainy,2012.0,Casual,Avirate Women Navy Blue Dress,Neutral
8865,24527,Men,Apparel,Topwear,Shirts,Olive,Rainy,2011.0,Casual,Mother Earth Men Olive Shirt,Contentment
8866,10712,Women,Apparel,Topwear,Tshirts,Blue,Rainy,2011.0,Casual,Nike Women Casual short sleeve tshirt Blue Tshirts,Contentment
8868,33590,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2012.0,Casual,Wrangler Men Urban Folk Polo Navy Blue T-shirt,Neutral
8870,15260,Women,Footwear,Shoes,Casual Shoes,Black,Rainy,2011.0,Casual,ADIDAS Originals Women Rekapi Black Casual Shoes,Anger
8871,39896,Women,Footwear,Shoes,Sports Shoes,Blue,Sunny,2012.0,Sports,ADIDAS Women Blue Adi Light Sports Shoes,Contentment
8872,21055,Men,Footwear,Sandal,Sandals,Black,Sunny,2011.0,Casual,Clarks Men Black Vine Call Sandals,Anger
8873,4637,Women,Footwear,Shoes,Sports Shoes,White,Sunny,2011.0,Sports,ADIDAS Women Phantom Low White Red Grey Shoe,Joy
8874,20187,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Casual,Wrangler Men Solid Chambray Blue Shirt,Contentment
8875,38944,Women,Apparel,Topwear,Tops,White,Sunny,2012.0,Casual,Gini and Jony Girls Printed White Top,Joy
8878,39298,Men,Footwear,Sandal,Sandals,Brown,Rainy,2018.0,Casual,Red Chief Men Brown Sandals,Sadness
8879,41382,Women,Apparel,Topwear,Tops,Pink,Sunny,2012.0,Casual,Wrangler Women Blossom Pink Top,Joy
8880,24715,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Sunny,2012.0,Casual,Puma Men Alizona Navy Blue Flip Flops,Neutral
8881,4405,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,Nirvana Men's Shoulder Fade Black T-shirt,Anger
8882,15052,Men,Footwear,Shoes,Formal Shoes,Black,Sunny,2013.0,Formal,Franco Leone Men Black Formal Shoe,Anger
8886,34587,Women,Apparel,Topwear,Tops,Pink,Sunny,2012.0,Casual,Tonga Women Pink Printed Top,Joy
8891,35455,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2012.0,Casual,Doodle Boys Printed Blue T-shirt,Contentment
8892,30127,Men,Apparel,Topwear,Tshirts,Green,Sunny,2012.0,Casual,Flying Machine Men Green Polo T-shirt,Contentment
8893,3620,Women,Footwear,Flip Flops,Flip Flops,Green,Sunny,2011.0,Casual,Puma Women's Coral Green White Flip Flop,Contentment
8894,26042,Men,Apparel,Topwear,Shirts,White,Sunny,2012.0,Formal,John Miller Men White Shirt,Joy
8895,12277,Men,Apparel,Topwear,Shirts,Black,Rainy,2011.0,Formal,Genesis Men Stripes Black Shirts,Anger
8897,6194,Men,Apparel,Topwear,Tshirts,White,Sunny,2011.0,Casual,UCB Men's Logo Chest white T-shirt,Joy
8898,46361,Men,Apparel,Topwear,Shirts,Navy Blue,Sunny,2012.0,Casual,Locomotive Men Navy Blue Check Shirt,Neutral
8899,35693,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Sunny,2012.0,Casual,U.S. Polo Assn. Men Navy Blue Shoes,Neutral
8900,7046,Men,Footwear,Shoes,Casual Shoes,Beige,Sunny,2011.0,Casual,Numero Uno Men's Beige Shoe,Contentment
8901,22624,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Sports,Nike Men Solid White T-shirt,Joy
8902,8832,Men,Apparel,Topwear,Sweaters,Grey,Rainy,2011.0,Casual,Spykar Men Rts Grey White Pullover Grey Sweaters,Sadness
8903,16411,Men,Apparel,Topwear,Shirts,Navy Blue,Rainy,2011.0,Casual,Levis Men Check Navy Blue Shirts,Neutral
8904,43613,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2012.0,Casual,Angry Birds Men Blue T-shirt,Contentment
8905,13163,Women,Footwear,Shoes,Sports Shoes,Silver,Rainy,2011.0,Sports,Skechers Women Silver Coloured Shoes,Neutral
8906,27356,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,Tantra Men 50 Bubbles White T-shirt,Joy
8907,26284,Men,Apparel,Topwear,Tshirts,Yellow,Sunny,2012.0,Casual,Proline Men Yellow T-shirt with Printed Detail,Joy
8908,19459,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2012.0,Casual,Quiksilver Men Basic Grey T-shirt,Sadness
8910,31233,Men,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,Puma Men Navy Blue and White Striped Polo neck T-shirt,Joy
8911,59987,Women,Apparel,Dress,Dresses,Black,Rainy,2012.0,Casual,Avirate Black Dress,Anger
8912,41144,Women,Apparel,Topwear,Tops,Pink,Sunny,2012.0,Casual,Allen Solly Woman Pink Top,Joy
8916,40096,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2012.0,Casual,ADIDAS Men Blue T-shirt,Contentment
8918,33564,Women,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,Wrangler Women Butterfly White T-shirt,Joy
8919,39862,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,Gini and Jony Boys Polo Black T-Shirt,Anger
8920,52553,Women,Apparel,Bottomwear,Jeans,Blue,Sunny,2012.0,Casual,Pepe Jeans Women Blue Jeans,Contentment
8923,44436,Men,Footwear,Shoes,Casual Shoes,Grey,Sunny,2013.0,Casual,Gliders Men Grey Shoes,Sadness
8924,20173,Men,Apparel,Topwear,Shirts,Purple,Rainy,2011.0,Casual,Wrangler Men Dark Purple Shirt,Sadness
8925,14346,Men,Footwear,Shoes,Sports Shoes,Black,Rainy,2011.0,Sports,Nike Men Dunk High Black Sports Shoes,Anger
8926,11406,Men,Apparel,Topwear,Tshirts,Blue,Rainy,2011.0,Casual,United Colors Of Benetton Men Light Winter Blue T-Shirts,Contentment
8928,41376,Women,Apparel,Topwear,Tops,Blue,Sunny,2012.0,Casual,Wrangler Women Kelly Blue Top,Contentment
8929,14948,Men,Apparel,Topwear,Tshirts,Maroon,Rainy,2011.0,Casual,Status Quo Men Stripes Maroon Tshirts,Sadness
8930,33756,Women,Apparel,Topwear,Tops,Black,Sunny,2012.0,Casual,Vero Moda Women Black Top,Anger
8931,57213,Women,Apparel,Bottomwear,Jeggings,Blue,Rainy,2012.0,Casual,Kraus Jeans Women Blue Jeggings,Contentment
8932,36224,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Nike Men Chukka Go Suede Black Shoes,Anger
8934,20341,Men,Apparel,Topwear,Sweatshirts,Grey,Rainy,2011.0,Casual,Proline Men Solid Grey Sweatshirt,Sadness
8936,34573,Women,Apparel,Topwear,Tops,White,Sunny,2012.0,Casual,Tonga Women White Top,Joy
8940,16623,Men,Apparel,Bottomwear,Trousers,Brown,Rainy,2011.0,Casual,Probase Men Solid Brown Trouser,Sadness
8943,13351,Women,Apparel,Bottomwear,Jeans,Black,Rainy,2011.0,Casual,Spykar Women Washed Black Jeans,Anger
8944,27164,Men,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Formal,Mark Taylor Men Striped Blue Shirt,Contentment
8945,2706,Women,Apparel,Topwear,Tops,Pink,Sunny,2011.0,Casual,Disney Kids Girl's Pink Pooh Kidswear,Joy
8947,43421,Men,Apparel,Bottomwear,Jeans,Navy Blue,Sunny,2012.0,Casual,Spykar Men Navy Blue Jeans,Neutral
8951,11062,Men,Apparel,Topwear,Shirts,Maroon,Rainy,2011.0,Casual,John Miller Men Solid Light Maroon Shirts,Sadness
8953,39608,Women,Footwear,Shoes,Heels,White,Rainy,2015.0,Casual,Catwalk Women White Heels,Joy
8954,41712,Women,Footwear,Shoes,Heels,Teal,Rainy,2012.0,Casual,Catwalk Women Teal Wedges,Contentment
8955,14510,Men,Apparel,Topwear,Shirts,Green,Rainy,2011.0,Formal,Mark Taylor Men Aqua Green & White Striped Shirt,Contentment
8956,37792,Men,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Formal,John Players Men Gingham Blue Shirt,Contentment
8957,5147,Women,Apparel,Topwear,Shirts,Red,Sunny,2011.0,Casual,Wrangler Women Ditsy Polka Red Shirt,Joy
8958,4095,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,Classic Polo Men's Black With White Stripes T-shirt,Anger
8963,34117,Women,Apparel,Bottomwear,Shorts,Blue,Sunny,2012.0,Casual,Doodle Girls Washed Blue Shorts,Contentment
8966,43879,Men,Footwear,Shoes,Casual Shoes,Beige,Sunny,2012.0,Casual,Puma Men Beige Terrae Mid Africa Shoes,Contentment
8967,28548,Men,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,Nike Men White T-shirt,Joy
8968,42197,Women,Apparel,Topwear,Tunics,Navy Blue,Sunny,2012.0,Casual,Sepia Women Navy Blue Tunic,Neutral
8970,31465,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2012.0,Casual,Nike Men Training Blue T-shirt,Contentment
8972,13735,Men,Apparel,Topwear,Shirts,Green,Rainy,2011.0,Formal,Belmonte Men Stripes Green Shirts,Contentment
8975,43045,Men,Apparel,Bottomwear,Shorts,Pink,Sunny,2012.0,Casual,Nike Men Pink Shorts,Joy
8977,19801,Men,Apparel,Topwear,Tshirts,Blue,Rainy,2011.0,Casual,U.S. Polo Assn. Men Solid Blue Tshirt,Contentment
8978,7422,Women,Apparel,Topwear,Tops,White,Sunny,2011.0,Ethnic,W Women Mandarin Neck Full Sleeve White Top,Joy
8979,22240,Men,Footwear,Shoes,Casual Shoes,Black,Rainy,2011.0,Casual,ID Men Black Casual Shoes,Anger
8982,34325,Men,Apparel,Topwear,Tshirts,Red,Sunny,2012.0,Casual,Myntra Men Street Moving Fusion Red T-shirt,Joy
8983,3082,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2011.0,Casual,Probase Men's Cartoon Navy T-shirt,Neutral
8985,31657,Men,Apparel,Topwear,Shirts,Black,Sunny,2012.0,Casual,Indigo Nation Men Printed Black Shirt,Anger
8986,2150,Men,Apparel,Topwear,Tshirts,White,Sunny,2011.0,Casual,Basics Men Yellow Striped Polo T-shirt,Joy
8989,13507,Men,Apparel,Topwear,Tshirts,Green,Rainy,2011.0,Casual,Chimp Men Smart Ass Green Tshirts,Contentment
8991,57445,Women,Apparel,Topwear,Tshirts,Pink,Sunny,2012.0,Casual,Angry Birds Women Pink T-shirt,Joy
8992,10382,Women,Apparel,Topwear,Tops,Grey,Rainy,2011.0,Casual,United Colors of Benetton Women Grey Top,Sadness
8993,33100,Women,Footwear,Shoes,Heels,Blue,Rainy,2015.0,Casual,Catwalk Women Blue Flats,Contentment
8995,11250,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Formal,John Miller Men White Striped Blue Shirt,Contentment
8999,5375,Women,Footwear,Shoes,Sports Shoes,Blue,Sunny,2011.0,Sports,Quechua Jawar 5.0 Lady Blue,Contentment
9001,14722,Women,Apparel,Topwear,Shirts,Black,Rainy,2011.0,Casual,Scullers For Her Women Casual Shirt Black Shirts,Anger
9002,52137,Women,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,Femella Women Black Polo T-Shirt,Anger
9006,3843,Women,Footwear,Shoes,Flats,Gold,Sunny,2011.0,Casual,Crocs Women Lady Gold Sandal,Fear
9007,29655,Men,Apparel,Topwear,Shirts,Grey,Sunny,2012.0,Formal,Indigo Nation Men Grey Striped Shirt,Sadness
9009,17966,Women,Footwear,Shoes,Casual Shoes,White,Rainy,2011.0,Casual,Puma Women Sasha White Casual Shoe,Joy
9011,9545,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2011.0,Sports,Nike Men Grey T-shirt,Sadness
9012,12428,Men,Footwear,Shoes,Casual Shoes,Brown,Rainy,2011.0,Casual,Timberland Men Casual Brown Casual Shoes,Sadness
9013,8497,Women,Apparel,Bottomwear,Skirts,Cream,Rainy,2011.0,Casual,Forever New Women Cameo Skirt Cream Skirts,Contentment
9014,45941,Women,Apparel,Topwear,Tops,Black,Sunny,2012.0,Casual,Mumbai Slang Women Black Top,Anger
9016,44893,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2012.0,Casual,Puma Men Grey Honeycomb Polo T-shirt,Sadness
9017,53824,Women,Apparel,Topwear,Tunics,Black,Rainy,2012.0,Casual,Ayaanay_Women_New_2013_Tunics_Size_Chart.jpg,Anger
9021,32813,Women,Footwear,Shoes,Heels,Purple,Rainy,2012.0,Casual,iPanema Women Ritmos Purple Flats,Sadness
9022,5388,Men,Footwear,Shoes,Sports Shoes,Blue,Sunny,2011.0,Sports,Kalenji Kapteren Tr Grey Blue 2010,Contentment
9023,24976,Women,Apparel,Topwear,Tops,Peach,Sunny,2012.0,Casual,United Colors of Benetton Women Peach Top,Joy
9025,5986,Men,Apparel,Topwear,Shirts,Black,Sunny,2011.0,Casual,Locomotive Men Black Pink Checked Shirt,Anger
9027,4068,Men,Footwear,Shoes,Casual Shoes,Brown,Sunny,2011.0,Casual,Crocs Men's Tideline Canvas Khaki Shoe,Sadness
9030,43884,Men,Footwear,Shoes,Casual Shoes,Grey,Sunny,2012.0,Casual,Puma Men Grey Street Jump Shoes,Sadness
9035,18320,Men,Apparel,Topwear,Shirts,Green,Sunny,2011.0,Casual,Wills Lifestyle Men Check Green Shirt,Contentment
9036,48450,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2012.0,Casual,French Connection Men Grey T-shirt,Sadness
9037,23961,Men,Apparel,Topwear,Shirts,White,Rainy,2011.0,Casual,Provogue Men Printed White Shirt,Joy
9038,9777,Men,Apparel,Bottomwear,Track Pants,Black,Rainy,2011.0,Casual,ADIDAS Men Cress 3spespt Black Track Pants,Anger
9039,49582,Women,Footwear,Shoes,Heels,Gold,Rainy,2015.0,Casual,Catwalk Women Gold Flats,Fear
9040,38343,Women,Apparel,Topwear,Tops,White,Sunny,2012.0,Casual,Mr. Men Little Miss Girls White Tops,Joy
9041,39291,Men,Footwear,Shoes,Casual Shoes,Khaki,Rainy,2018.0,Casual,Red Chief Men Khaki Shoes,Anger
9043,1942,Men,Apparel,Topwear,Tshirts,White,Rainy,2010.0,Casual,Puma Mens Reggae All Night White T-shirt,Joy
9047,7289,Men,Apparel,Topwear,Tshirts,Blue,Rainy,2011.0,Casual,Mickey Men's Goofy's Running Royal Blue T-shirt,Contentment
9048,26877,Women,Apparel,Topwear,Tops,Pink,Sunny,2012.0,Casual,Jealous 21 Women Printed Pink Top,Joy
9049,23539,Men,Apparel,Topwear,Sweatshirts,White,Rainy,2011.0,Casual,Classic Polo Men White Sweatshirt,Joy
9053,19696,Men,Apparel,Topwear,Shirts,Grey,Rainy,2011.0,Casual,United Colors of Benetton Men Solid Grey Shirt,Sadness
9055,27199,Women,Apparel,Bottomwear,Skirts,Grey,Sunny,2012.0,Casual,Doodle Kids Girl Printed Grey Skirt,Sadness
9056,18744,Women,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Casual,Arrow Woman Cameron Blue Shirt,Contentment
9057,12870,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Lee Cooper MenCasual Black Shoes,Anger
9058,29231,Women,Footwear,Shoes,Flats,Black,Sunny,2012.0,Casual,Puma Women Black Grace Flats,Anger
9059,6169,Women,Footwear,Flip Flops,Flip Flops,Blue,Sunny,2011.0,Casual,ADIDAS Women's Printed Upper Blue Flip Flop,Contentment
9060,7887,Men,Apparel,Bottomwear,Track Pants,Blue,Rainy,2011.0,Casual,Proline Men Blue Track Pants,Contentment
9061,26279,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2012.0,Casual,Proline Men Grey Polo T-shirt,Sadness
9063,9121,Men,Footwear,Shoes,Sports Shoes,Brown,Sunny,2013.0,Casual,Puma Men Yacht L Brown Casual Shoes,Sadness
9064,18576,Men,Apparel,Topwear,Tshirts,Red,Rainy,2011.0,Casual,Puma Men Riddim Red Tshirt,Joy
9068,37139,Men,Apparel,Topwear,Shirts,Pink,Sunny,2012.0,Formal,Wills Lifestyle Men Pink Check Shirt,Joy
9069,41985,Men,Apparel,Topwear,Tshirts,Yellow,Sunny,2012.0,Casual,Gini and Jony Boys Under The SunYellow T-shirt,Joy
9070,59146,Women,Footwear,Shoes,Heels,Black,Rainy,2012.0,Casual,Tiptopp Women Black Sandals,Anger
9071,15269,Women,Footwear,Shoes,Casual Shoes,Pink,Rainy,2011.0,Casual,ADIDAS Originals Women Concord Round Pink Casual Shoes,Joy
9072,56932,Women,Footwear,Shoes,Heels,Metallic,Rainy,2012.0,Casual,HM Women Metallic Flats,Neutral
9073,14941,Men,Apparel,Bottomwear,Shorts,White,Rainy,2011.0,Casual,Status Quo Men Solid White Shorts,Joy
9074,15893,Women,Footwear,Shoes,Casual Shoes,Grey,Rainy,2012.0,Casual,Warner Bros Kids Girls TW Net Face Canvas Grey Casual Shoes,Sadness
9075,39265,Men,Footwear,Shoes,Formal Shoes,Brown,Rainy,2018.0,Formal,Red Chief Men Brown Formal Shoes,Sadness
9077,20348,Women,Apparel,Topwear,Tunics,Purple,Rainy,2011.0,Casual,Scullers For Her Women Solid Purple Tunic,Sadness
9081,26883,Women,Apparel,Topwear,Tshirts,Green,Sunny,2012.0,Casual,Jealous 21 Women Printed Green T-shirt,Contentment
9083,47088,Men,Footwear,Flip Flops,Flip Flops,Blue,Rainy,2013.0,Casual,Kids Ville Boys Blue Flip Flops,Contentment
9087,19662,Men,Apparel,Topwear,Sweatshirts,Blue,Rainy,2011.0,Casual,United Colors of Benetton Men Printed Blue Sweatshirt,Contentment
9089,13358,Women,Footwear,Shoes,Casual Shoes,Brown,Rainy,2011.0,Casual,Timberland Women Femmes Brown Casual Shoes,Sadness
9090,12884,Men,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Casual,Spykar Men Helmet Grey T-Shirts,Sadness
9091,16418,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,Levi's Men Stripes White Tshirts,Joy
9092,28317,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2018.0,Formal,Red Tape Men Black Formal Shoes,Anger
9093,13956,Women,Apparel,Topwear,Tops,White,Sunny,2011.0,Casual,United Colors of Benetton Women Solid White Tops,Joy
9094,34748,Women,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Puma Women Soleil Cat Black Shoes,Anger
9095,19450,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,Quiksilver Men Black T-shirt,Anger
9096,7873,Men,Apparel,Topwear,Tshirts,Multi,Rainy,2011.0,Casual,Proline Men Multicoloured Striped Polo T-shirt,Neutral
9098,57028,Women,Apparel,Topwear,Tops,Red,Sunny,2012.0,Casual,Forever New Women Red Top,Joy
9100,20946,Men,Footwear,Flip Flops,Flip Flops,Blue,Rainy,2011.0,Casual,ADIDAS Men Checks Blue Flip Flops,Contentment
9103,5718,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2011.0,Casual,Basics Men Blue T-shirt,Neutral
9106,41971,Women,Apparel,Topwear,Tops,Blue,Sunny,2012.0,Casual,Gini and Jony Girls Summer Up Blue Top,Contentment
9108,2965,Men,Footwear,Shoes,Casual Shoes,White,Rainy,2010.0,Casual,Puma Men's Excurse White Spectrum Blue Shoe,Joy
9110,22249,Men,Footwear,Sandal,Sandals,Blue,Rainy,2012.0,Casual,ID Men Blue Casual Sandals,Contentment
9111,2159,Men,Apparel,Topwear,Tshirts,Green,Sunny,2011.0,Casual,Basics Men Green Polo T-shirt,Contentment
9113,19034,Women,Footwear,Shoes,Heels,Blue,Rainy,2015.0,Casual,Catwalk Women Comfort Blue Flats,Contentment
9114,8463,Women,Apparel,Topwear,Tops,Pink,Rainy,2011.0,Casual,Jealous 21 Women Jealous Paiva Pink Tops,Joy
9120,44867,Men,Apparel,Topwear,Tshirts,Green,Sunny,2012.0,Casual,Puma Men Green Graphic Story T-shirt,Contentment
9121,33109,Women,Footwear,Shoes,Heels,Pink,Rainy,2015.0,Casual,Catwalk Women Pink Wedges,Joy
9124,33935,Men,Apparel,Topwear,Tshirts,Turquoise Blue,Sunny,2012.0,Casual,ADIDAS Men Polo Turquoise Blue T-Shirt,Joy
9125,39601,Women,Footwear,Shoes,Heels,Black,Rainy,2015.0,Casual,Catwalk Women Black Heels,Anger
9126,5972,Men,Apparel,Topwear,Shirts,Red,Sunny,2011.0,Casual,Highlander Men Red Black Checked Shirts,Joy
9127,11857,Men,Footwear,Flip Flops,Flip Flops,White,Rainy,2011.0,Casual,Playboy Men Casual White Slippers,Joy
9129,14519,Men,Apparel,Topwear,Shirts,White,Rainy,2011.0,Formal,Mark Taylor Men White & Teal Blue Striped Shirt,Joy
9132,28541,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2012.0,Sports,Nike Men Running Grey T-shirt,Sadness
9134,51589,Women,Apparel,Bottomwear,Jeggings,Blue,Sunny,2012.0,Casual,Wrangler Women Blue Jeggings,Contentment
9140,9783,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,ADIDAS Men Bnce Hop White Tshirts,Joy
9142,49576,Women,Footwear,Shoes,Heels,Beige,Rainy,2015.0,Casual,Catwalk Women Red  Flats,Contentment
9143,22847,Men,Footwear,Shoes,Casual Shoes,Brown,Sunny,2016.0,Casual,Woodland Men Camel Casual Shoes,Sadness
9149,59945,Men,Footwear,Shoes,Casual Shoes,Blue,Sunny,2015.0,Casual,Vans Men Blue Casual Shoes,Contentment
9150,14384,Women,Footwear,Shoes,Heels,Blue,Rainy,2015.0,Casual,Catwalk Women Casual Blue Flats,Contentment
9151,15256,Women,Footwear,Shoes,Casual Shoes,Black,Rainy,2011.0,Casual,ADIDAS Originals Women Midiru Lite Black Casual Shoes,Anger
9152,21063,Men,Footwear,Shoes,Casual Shoes,Brown,Sunny,2011.0,Casual,Clarks Men Gofor Action Brown Casual Shoe,Sadness
9155,35651,Men,Footwear,Shoes,Formal Shoes,Brown,Sunny,2012.0,Formal,U.S. Polo Assn. Men Brown Formal Shoes,Sadness
9156,17501,Men,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Casual,Classic Polo Men Stripes Grey Polo T-Shirt,Sadness
9159,6156,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,Lee Men's Sheild Black T-shirt,Anger
9161,26246,Men,Apparel,Topwear,Tshirts,Green,Sunny,2012.0,Casual,Proline Men Green Polo Tshirt,Contentment
9163,42703,Women,Footwear,Shoes,Flats,Black,Rainy,2012.0,Casual,Rocia Women Black & White Sandals,Anger
9164,3424,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,Myntra Men's All or Nothing at All T-shirt,Anger
9165,30323,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,Myntra Men Ava Black T-shirt,Anger
9166,48239,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2012.0,Casual,Avengers Boys Navy Blue Printed T-shirt,Neutral
9167,18549,Women,Footwear,Shoes,Flats,Purple,Rainy,2015.0,Casual,Catwalk Women  Purple Casual Shoes,Sadness
9171,35463,Men,Footwear,Shoes,Casual Shoes,Grey,Rainy,2012.0,Casual,Franco Leone Men Grey Shoes,Sadness
9173,17733,Men,Footwear,Sandal,Sandals,Navy Blue,Sunny,2012.0,Casual,Puma Men MM III Navy Blue Slipper,Neutral
9176,29800,Men,Apparel,Topwear,Shirts,Black,Sunny,2012.0,Casual,Basics Men Black & Navy Checked Shirt,Anger
9177,3616,Men,Apparel,Topwear,Shirts,Black,Sunny,2011.0,Casual,Puma Men Deccan Chargers Woven Black Shirt,Anger
9178,12241,Men,Apparel,Topwear,Shirts,White,Rainy,2011.0,Formal,Genesis Men Stripes White Shirts,Joy
9180,13393,Men,Apparel,Topwear,Shirts,Green,Sunny,2011.0,Casual,United Colors of Benetton Men Check Green Shirts,Contentment
9181,30111,Men,Apparel,Topwear,Shirts,Green,Sunny,2012.0,Casual,Flying Machine Men Check Green & Brown Shirt,Contentment
9182,40266,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2012.0,Casual,Scullers Men Navy Blue Striped T-shirt,Neutral
9185,32646,Men,Apparel,Topwear,Tshirts,Green,Sunny,2012.0,Sports,Nike Kids Boys Contemporary Athlete Green T-shirt,Contentment
